web-scraper-start-url,Name,Constellation,Right ascension,Declination,Apparent magnitude,Distance,Proper motion RA,Proper motion Dec,B-T magnitude,V-T magnitude,Proper names,HD,TYCHO-2 2000,USNO-A2.0,BSC,HIP
https://server6.sky-map.org/starview?object_type=1&object_id=7222&object_name=HD+1,HD 27386,Taurus,04h19m37.50s,+10Â°07'17.0",6.31,178.891 parsecs,-17.4,-40.3,8.192,6.455,,,TYC 671-45-1,USNO-A2 0975-00960428,,HIP 20188
https://server6.sky-map.org/starview?object_type=1&object_id=7223&object_name=HD+1,HD 32820,Caelum,05h03m54.00s,-41Â°44'42.0",6.31,31.319 parsecs,22.4,160.4,6.932,6.364,,,TYC 7590-1975-1,USNO-A2 0450-01828922,,HIP 23555
https://server6.sky-map.org/starview?object_type=1&object_id=7224&object_name=HD+1,HD 37935,Dorado,05h36m54.70s,-66Â°33'37.0",6.31,262.467 parsecs,-5,11.9,6.21,6.265,,,TYC 8891-846-1,USNO-A2 0225-02203560,,HIP 26368
https://server6.sky-map.org/starview?object_type=1&object_id=7225&object_name=HD+1,HD 38099,Orion,05h43m09.30s,-01Â°36'47.0",6.31,208.333 parsecs,4.8,-28.9,8.251,6.485,,,TYC 4767-643-1,USNO-A2 0825-01649018,,HIP 26953
https://server6.sky-map.org/starview?object_type=1&object_id=7226&object_name=HD+1,HD 39685,Orion,05h54m15.70s,+03Â°13'31.0",6.31,169.205 parsecs,61,-51,7.996,6.45,,,TYC 121-784-1,USNO-A2 0900-02057018,,HIP 27902
https://server6.sky-map.org/starview?object_type=1&object_id=7227&object_name=HD+1,HD 42834,Puppis,06h10m39.90s,-45Â°16'55.0",6.31,203.252 parsecs,-0.5,8,6.264,6.27,,,TYC 8101-1756-1,USNO-A2 0375-02360343,,HIP 29304
https://server6.sky-map.org/starview?object_type=1&object_id=7228&object_name=HD+1,HD 44333,Monoceros,06h21m25.80s,+02Â°16'07.0",6.31,102.459 parsecs,,,,,,,,,,
https://server6.sky-map.org/starview?object_type=1&object_id=7229&object_name=HD+1,HD 45306,Columba,06h24m44.50s,-40Â°17'03.0",6.31,160.256 parsecs,-3.4,-4.6,6.236,6.284,,,TYC 7617-1833-1,USNO-A2 0450-02638240,,HIP 30505
https://server6.sky-map.org/starview?object_type=1&object_id=7230&object_name=HD+1,HD 48272,Auriga,06h44m12.60s,+36Â°06'35.0",6.31,278.552 parsecs,3.2,-1.1,6.45,6.377,,,TYC 2447-329-1,USNO-A2 1200-05093395,,HIP 32268
https://server6.sky-map.org/starview?object_type=1&object_id=7231&object_name=HD+1,HD 52348,Canis Major,07h00m08.10s,-20Â°09'32.0",6.31,366.3 parsecs,-5.6,7.9,6.133,6.283,,,TYC 5971-3131-1,USNO-A2 0675-04475993,,HIP 33703
https://server6.sky-map.org/starview?object_type=1&object_id=7232&object_name=HD+1,HD 55075,Camelopardalis,07h25m21.90s,+81Â°15'27.0",6.31,255.102 parsecs,-3.2,-29.8,6.245,6.284,,,TYC 4539-902-1,USNO-A2 1650-01194764,,HIP 36019
https://server6.sky-map.org/starview?object_type=1&object_id=7233&object_name=HD+1,HD 58420,Puppis,07h23m58.30s,-35Â°50'16.0",6.31,213.675 parsecs,-9.6,14.6,6.127,6.275,,,TYC 7116-1708-1,USNO-A2 0525-04940007,,HIP 35893
https://server6.sky-map.org/starview?object_type=1&object_id=7234&object_name=HD+1,HD 58766,Canis Major,07h25m43.00s,-31Â°44'19.0",6.31,303.03 parsecs,-8.3,4.5,6.076,6.268,,,TYC 7104-3984-1,USNO-A2 0525-05043241,,HIP 36045
https://server6.sky-map.org/starview?object_type=1&object_id=7235&object_name=HD+1,HD 63401,Puppis,07h47m05.80s,-39Â°19'53.0",6.31,210.084 parsecs,-21.9,13.3,6.133,6.298,,,TYC 7645-3250-1,USNO-A2 0450-04801421,,HIP 37982
https://server6.sky-map.org/starview?object_type=1&object_id=7236&object_name=HD+1,HD 64052,Canis Minor,07h52m07.20s,+03Â°16'38.0",6.31,128.7 parsecs,48.7,-79.5,8.288,6.528,,,TYC 184-1774-1,USNO-A2 0900-05491440,,HIP 38406
https://server6.sky-map.org/starview?object_type=1&object_id=7237&object_name=HD+1,ωβ Cnc (Omega2 Cancri),Cancer,08h01m43.80s,+25Â°05'23.0",6.31,183.486 parsecs,-24.7,12.1,6.341,6.301,,,TYC 1930-674-1,USNO-A2 1125-05466284,,HIP 39263
https://server6.sky-map.org/starview?object_type=1&object_id=7238&object_name=HD+1,HD 71553,Ursa Major,08h32m53.40s,+69Â°19'12.0",6.31,189.753 parsecs,22.5,-25.6,8.095,6.456,,,TYC 4375-2457-1,USNO-A2 1575-02873018,,HIP 41927
https://server6.sky-map.org/starview?object_type=1&object_id=7239&object_name=HD+1,HD 71973,Camelopardalis,08h36m48.70s,+74Â°43'25.0",6.31,83.893 parsecs,-14,-12.5,6.667,6.348,,,TYC 4381-1827-1,USNO-A2 1575-02881036,,HIP 42249
https://server6.sky-map.org/starview?object_type=1&object_id=7240&object_name=HD+1,HD 72436,Vela,08h31m24.60s,-39Â°03'51.0",6.31,478.469 parsecs,-4.7,-1.9,6.307,6.464,,,TYC 7662-3039-1,USNO-A2 0450-07003005,,HIP 41806
https://server6.sky-map.org/starview?object_type=1&object_id=7241&object_name=HD+1,HD 79523,Vela,09h13m25.90s,-38Â°36'59.0",6.31,219.298 parsecs,0.4,-16.2,6.319,6.298,,,TYC 7678-4342-1,USNO-A2 0450-08604527,,HIP 45259
https://server6.sky-map.org/starview?object_type=1&object_id=7242&object_name=HD+1,HD 81025,Ursa Major,09h24m55.70s,+51Â°34'26.0",6.31,132.45 parsecs,36.9,-12.4,7.452,6.526,,,TYC 3431-1131-1,USNO-A2 1350-07588829,,HIP 46168
https://server6.sky-map.org/starview?object_type=1&object_id=7243&object_name=HD+1,HD 83104,Hydra,09h35m33.70s,-19Â°35'01.0",6.31,86.957 parsecs,-28,-35.8,6.411,6.339,,,TYC 6038-1254-1,USNO-A2 0675-10418084,,HIP 47070
https://server6.sky-map.org/starview?object_type=1&object_id=7244&object_name=HD+1,37 Hya,Hydra,09h39m47.40s,-10Â°34'13.0",6.31,336.7 parsecs,-20.6,1.6,6.322,6.342,,,TYC 5465-751-1,USNO-A2 0750-06971108,,HIP 47427
https://server6.sky-map.org/starview?object_type=1&object_id=7245&object_name=HD+1,HD 84812,Ursa Major,09h50m23.70s,+65Â°35'36.0",6.31,93.897 parsecs,-58.2,-30,6.607,6.298,,,TYC 4142-420-1,USNO-A2 1500-05234304,,HIP 48266
https://server6.sky-map.org/starview?object_type=1&object_id=7246&object_name=HD+1,HD 94237,Leo,10h52m36.10s,-00Â°12'05.0",6.31,254.453 parsecs,-6.1,-25.2,8.278,6.473,,,TYC 4914-28-1,USNO-A2 0825-07327150,,HIP 53167
https://server6.sky-map.org/starview?object_type=1&object_id=7247&object_name=HD+1,HD 98096,Centaurus,11h16m27.70s,-45Â°52'48.0",6.31,55.402 parsecs,-135.9,68.8,7.36,6.955,,,TYC 8213-2202-1,USNO-A2 0375-13356819,,HIP 55068
https://server6.sky-map.org/starview?object_type=1&object_id=7248&object_name=HD+1,HD 100911,Centaurus,11h36m40.80s,-37Â°14'16.0",6.31,132.626 parsecs,-27.1,4,6.373,6.295,,,TYC 7228-1811-1,USNO-A2 0525-14280502,,HIP 56632
https://server6.sky-map.org/starview?object_type=1&object_id=7249&object_name=HD+1,HD 104356,Virgo,12h01m01.80s,-01Â°46'05.0",6.31,188.324 parsecs,-19.6,-73.4,7.869,6.451,,,TYC 4939-347-1,USNO-A2 0825-07622302,,HIP 58603
https://server6.sky-map.org/starview?object_type=1&object_id=7250&object_name=HD+1,HD 111395,Coma Berenices,12h48m47.00s,+24Â°50'25.0",6.31,17.173 parsecs,-335,-106,7.166,6.368,,,TYC 1990-3779-1,USNO-A2 1125-06591679,,HIP 62523
https://server6.sky-map.org/starview?object_type=1&object_id=7251&object_name=HD+1,HD 112519,Hydra,12h57m33.20s,-22Â°45'14.0",6.31,124.844 parsecs,-57.3,-14,7.659,6.421,,,TYC 6697-71-1,USNO-A2 0600-15285098,,HIP 63243
https://server6.sky-map.org/starview?object_type=1&object_id=7252&object_name=HD+1,HD 113889,Ursa Minor,13h04m49.70s,+73Â°01'31.0",6.31,121.507 parsecs,-17.3,12.7,6.807,6.6,,,TYC 4407-1790-1,USNO-A2 1575-03312213,,HIP 63822
https://server6.sky-map.org/starview?object_type=1&object_id=7253&object_name=HD+1,HD 116836,Centaurus,13h27m06.30s,-49Â°08'38.0",6.31,327.869 parsecs,-15.2,-5,6.313,6.305,,,TYC 8256-2612-1,USNO-A2 0375-18233653,,HIP 65606
https://server6.sky-map.org/starview?object_type=1&object_id=7254&object_name=HD+1,HD 124580,Centaurus,14h15m38.80s,-45Â°00'03.0",6.31,21.048 parsecs,127.6,-136.3,7.029,6.373,,,TYC 8277-3275-1,USNO-A2 0375-20476150,,HIP 69671
https://server6.sky-map.org/starview?object_type=1&object_id=7255&object_name=HD+1,HD 140301,Libra,15h43m24.90s,-15Â°02'36.0",6.31,125.945 parsecs,-3.9,-95.2,7.718,6.419,,,TYC 6185-1671-1,USNO-A2 0675-14596099,,HIP 77007
https://server6.sky-map.org/starview?object_type=1&object_id=7256&object_name=HD+1,HD 142529,Norma,15h57m03.80s,-48Â°09'44.0",6.31,49.456 parsecs,-101.1,-101,6.739,6.342,,,TYC 8314-743-1,USNO-A2 0375-26059111,,HIP 78117
https://server6.sky-map.org/starview?object_type=1&object_id=7257&object_name=HD+1,HD 142889,Lupus,15h58m30.70s,-37Â°30'11.0",6.31,187.617 parsecs,-14,-24.8,7.596,6.42,,,TYC 7838-1629-1,USNO-A2 0450-22634689,,HIP 78236
https://server6.sky-map.org/starview?object_type=1&object_id=7258&object_name=HD+1,HD 143187,Draco,15h55m49.70s,+58Â°54'42.0",6.31,142.653 parsecs,-31.8,25.7,6.259,6.299,,,TYC 3876-1055-1,USNO-A2 1425-08402292,,HIP 78017
https://server6.sky-map.org/starview?object_type=1&object_id=7259&object_name=HD+1,HD 143209,Hercules,15h57m29.90s,+39Â°41'43.0",6.31,121.507 parsecs,-65.7,49.1,7.712,6.42,,,TYC 3054-2093-1,USNO-A2 1275-08794543,,HIP 78153
https://server6.sky-map.org/starview?object_type=1&object_id=7260&object_name=HD+1,HD 146084,Hercules,16h14m13.50s,+05Â°54'07.0",6.31,102.564 parsecs,44.9,-21.2,7.79,6.419,,,TYC 379-1510-1,USNO-A2 0900-08504907,,HIP 79581
https://server6.sky-map.org/starview?object_type=1&object_id=7261&object_name=HD+1,HD 150012,Hercules,16h37m48.00s,+13Â°41'13.0",6.31,69.493 parsecs,-32.9,-62.7,6.791,6.348,,,TYC 973-1832-1,USNO-A2 0975-08448704,,HIP 81425
https://server6.sky-map.org/starview?object_type=1&object_id=7262&object_name=HD+1,HD 153882,Hercules,17h01m33.00s,+14Â°56'58.0",6.31,168.919 parsecs,5.4,-1.7,6.324,6.281,,,TYC 988-180-1,USNO-A2 0975-08754576,,HIP 83308
https://server6.sky-map.org/starview?object_type=1&object_id=7263&object_name=HD+1,HD 167833,Serpens,18h17m24.20s,-09Â°45'31.0",6.31,131.926 parsecs,5.6,-55.8,6.733,6.344,,,TYC 5681-2170-1,USNO-A2 0750-12888928,,HIP 89623
https://server6.sky-map.org/starview?object_type=1&object_id=7264&object_name=HD+1,HD 169370,Scutum,18h24m42.10s,-07Â°04'31.0",6.31,86.059 parsecs,134.7,-26,7.774,6.424,,,TYC 5111-1347-1,USNO-A2 0825-12232648,,HIP 90238
https://server6.sky-map.org/starview?object_type=1&object_id=7265&object_name=HD+1,HD 169851,Sagittarius,18h27m43.80s,-26Â°38'05.0",6.31,77.22 parsecs,-9.8,-33.6,6.85,6.59,,,TYC 6865-3099-1,USNO-A2 0600-33730808,,HIP 90478
https://server6.sky-map.org/starview?object_type=1&object_id=7266&object_name=HD+1,HD 173093,Scutum,18h43m51.40s,-06Â°49'07.0",6.31,69.638 parsecs,28.4,-44.5,6.84,6.352,,,TYC 5125-544-1,USNO-A2 0825-12774303,,HIP 91880
https://server6.sky-map.org/starview?object_type=1&object_id=7267&object_name=HD+1,HD 173494,Hercules,18h44m40.20s,+23Â°35'23.0",6.31,44.405 parsecs,16.8,-85.2,6.8,6.352,,,TYC 2108-837-1,USNO-A2 1125-10235559,,HIP 91958
https://server6.sky-map.org/starview?object_type=1&object_id=7268&object_name=HD+1,HD 174430,Telescopium,18h53m12.10s,-51Â°55'52.0",6.31,561.798 parsecs,2.2,-13.4,6.17,6.271,,,TYC 8385-2412-1,USNO-A2 0375-36760207,,HIP 92687
https://server6.sky-map.org/starview?object_type=1&object_id=7269&object_name=HD+1,HD 175529,Corona Australis,18h57m34.70s,-39Â°49'24.0",6.31,61.69 parsecs,3.5,34.7,6.528,6.31,,,TYC 7920-2358-1,USNO-A2 0450-36347768,,HIP 93074
https://server6.sky-map.org/starview?object_type=1&object_id=7270&object_name=HD+1,HD 177483,Draco,19h02m07.00s,+52Â°15'40.0",6.31,196.85 parsecs,-4.9,-33.8,7.717,6.505,,,TYC 3553-1598-1,USNO-A2 1350-10136719,,HIP 93466
https://server6.sky-map.org/starview?object_type=1&object_id=7271&object_name=HD+1,HD 178003,Lyra,19h05m47.10s,+29Â°55'18.0",6.31,401.606 parsecs,-3.8,-11.3,8.493,6.517,,,TYC 2134-70-1,USNO-A2 1125-11333881,,HIP 93770
https://server6.sky-map.org/starview?object_type=1&object_id=7272&object_name=HD+1,HD 181597,Cygnus,19h18m37.70s,+49Â°34'11.0",6.31,126.743 parsecs,22.3,43.3,7.76,6.442,,,TYC 3550-1851-1,USNO-A2 1350-10411509,,HIP 94890
https://server6.sky-map.org/starview?object_type=1&object_id=7273&object_name=HD+1,HD 181655,Lyra,19h19m38.90s,+37Â°19'50.0",6.31,25.227 parsecs,-61.5,-182.9,7.123,6.354,,,TYC 2665-2093-1,USNO-A2 1200-11158075,,HIP 94981
https://server6.sky-map.org/starview?object_type=1&object_id=7274&object_name=HD+1,HD 181828,Lyra,19h20m33.10s,+35Â°11'10.0",6.31,222.717 parsecs,8.2,0.8,6.166,6.274,,,TYC 2661-2732-1,USNO-A2 1200-11208853,,HIP 95067
https://server6.sky-map.org/starview?object_type=1&object_id=7275&object_name=HD+1,HD 181858,Aquila,19h22m20.70s,-08Â°12'04.0",6.31,257.732 parsecs,2.7,-21,6.594,6.655,,,TYC 5709-1331-1,USNO-A2 0750-17754848,,HIP 95219
https://server6.sky-map.org/starview?object_type=1&object_id=7276&object_name=HD+1,HD 182761,Vulpecula,19h25m22.40s,+20Â°16'17.0",6.31,122.549 parsecs,-1.4,-15.8,6.281,6.285,,,TYC 1608-1198-1,USNO-A2 1050-13810391,,HIP 95487
https://server6.sky-map.org/starview?object_type=1&object_id=7277&object_name=HD+1,HD 191263,Aquila,20h08m38.30s,+10Â°43'33.0",6.31,564.972 parsecs,3.5,-0.3,6.162,6.316,,,TYC 1076-2596-1,USNO-A2 0975-18047869,,HIP 99234
https://server6.sky-map.org/starview?object_type=1&object_id=7278&object_name=HD+1,HD 192827,Telescopium,20h18m56.00s,-47Â°42'39.0",6.31,207.039 parsecs,12.6,-2.2,8.475,6.485,,,TYC 8409-2144-1,USNO-A2 0375-38683004,,HIP 100151
https://server6.sky-map.org/starview?object_type=1&object_id=7279&object_name=HD+1,HD 192983,Cygnus,20h15m43.40s,+50Â°13'58.0",6.31,108.814 parsecs,14.8,11.8,6.474,6.367,,,TYC 3580-876-1,USNO-A2 1350-11960832,,HIP 99870
https://server6.sky-map.org/starview?object_type=1&object_id=7280&object_name=HD+1,HD 200430,Delphinus,21h03m01.80s,+14Â°43'48.0",6.31,194.175 parsecs,24.8,5.9,8.524,6.534,,,TYC 1115-1012-1,USNO-A2 0975-19960619,,HIP 103891
https://server6.sky-map.org/starview?object_type=1&object_id=7281&object_name=HD+1,HD 202299,Pavo,21h18m00.30s,-64Â°40'54.0",6.31,169.205 parsecs,18,-28.9,6.236,6.303,,,TYC 9110-1485-1,USNO-A2 0225-31099249,,HIP 105148
https://server6.sky-map.org/starview?object_type=1&object_id=7282&object_name=HD+1,HD 203548,Indus,21h24m20.80s,-46Â°36'54.0",6.31,96.246 parsecs,46.3,-15.2,6.57,6.322,,,TYC 8423-981-1,USNO-A2 0375-39421413,,HIP 105685
https://server6.sky-map.org/starview?object_type=1&object_id=7283&object_name=HD+1,HD 205539,Pegasus,21h35m19.00s,+28Â°11'50.0",6.31,71.942 parsecs,137.6,-33,6.655,6.289,,,TYC 2200-102-1,USNO-A2 1125-18557711,,HIP 106595
https://server6.sky-map.org/starview?object_type=1&object_id=7284&object_name=HD+1,HD 207503,Capricornus,21h49m41.10s,-12Â°43'23.0",6.31,155.28 parsecs,-8.5,19.6,6.574,6.327,,,TYC 5796-1290-1,USNO-A2 0750-20987057,,HIP 107750
https://server6.sky-map.org/starview?object_type=1&object_id=7285&object_name=HD+1,HD 214599,Pisces Austrinus,22h39m44.00s,-28Â°19'31.0",6.31,142.857 parsecs,95.7,-41.8,7.581,6.425,,,TYC 6969-473-1,USNO-A2 0600-44228748,,HIP 111879
https://server6.sky-map.org/starview?object_type=1&object_id=7286&object_name=HD+1,HD 214810,Aquarius,22h40m48.00s,-03Â°33'15.0",6.31,33.49 parsecs,-2.8,-48.1,6.943,6.394,,,TYC 5237-1607-1,USNO-A2 0825-19743996,,HIP 111965
https://server6.sky-map.org/starview?object_type=1&object_id=7287&object_name=HD+1,HD 216953,Aquarius,22h57m17.20s,-04Â°48'36.0",6.31,126.582 parsecs,-19,-2.1,7.52,6.419,,,TYC 5238-1235-1,USNO-A2 0825-19819917,,HIP 113345
https://server6.sky-map.org/starview?object_type=1&object_id=7288&object_name=HD+1,HD 219290,Andromeda,23h14m14.30s,+50Â°37'04.0",6.31,125.945 parsecs,44.7,-5.2,6.302,6.307,,,TYC 3631-587-1,USNO-A2 1350-18012739,,HIP 114714
https://server6.sky-map.org/starview?object_type=1&object_id=7289&object_name=HD+1,HD 220406,Pisces,23h23m31.90s,+00Â°17'29.0",6.31,440.529 parsecs,70.8,11.8,8.431,6.506,,,TYC 578-1092-1,USNO-A2 0900-20393203,,HIP 115476
https://server6.sky-map.org/starview?object_type=1&object_id=7290&object_name=HD+1,HD 223011,Phoenix,23h46m01.20s,-40Â°10'57.0",6.31,65.274 parsecs,102.9,-35.8,6.551,6.328,,,TYC 8017-1472-1,USNO-A2 0450-40737843,,HIP 117219
https://server6.sky-map.org/starview?object_type=1&object_id=7291&object_name=HD+1,HD 224283,Cetus,23h56m29.90s,-24Â°44'14.0",6.31,154.083 parsecs,4.4,10,7.467,6.417,,,TYC 6982-1108-1,USNO-A2 0600-44791215,,HIP 118029
https://server6.sky-map.org/starview?object_type=1&object_id=7292&object_name=HD+1,HD 5612,Pisces,00h57m54.50s,+13Â°41'45.0",6.32,160.256 parsecs,-5,-6.3,7.421,6.384,,,TYC 611-1089-1,USNO-A2 0975-00207001,,HIP 4520
https://server6.sky-map.org/starview?object_type=1&object_id=7293&object_name=HD+1,HD 10874,Andromeda,01h47m48.00s,+46Â°13'47.0",6.32,58.309 parsecs,14.5,-57.3,6.846,6.369,,,TYC 3279-1104-1,USNO-A2 1350-01688138,,HIP 8370
https://server6.sky-map.org/starview?object_type=1&object_id=7294&object_name=HD+1,HD 11050,Fornax,01h47m47.80s,-37Â°09'35.0",6.32,170.94 parsecs,1.4,19.1,7.611,6.433,,,TYC 7005-85-1,USNO-A2 0525-00610276,,HIP 8369
https://server6.sky-map.org/starview?object_type=1&object_id=7295&object_name=HD+1,HD 13423,Phoenix,02h10m04.90s,-43Â°48'56.0",6.32,120.192 parsecs,52.1,-9,7.436,6.421,,,TYC 7556-504-1,USNO-A2 0450-00744884,,HIP 10111
https://server6.sky-map.org/starview?object_type=1&object_id=7296&object_name=HD+1,HD 17943,Eridanus,02h52m50.50s,-09Â°26'28.0",6.32,100.604 parsecs,111.1,39.6,6.558,6.35,,,TYC 5286-1109-1,USNO-A2 0750-00652111,,HIP 13421
https://server6.sky-map.org/starview?object_type=1&object_id=7297&object_name=HD+1,HD 21179,Cassiopeia,03h30m19.50s,+71Â°51'50.0",6.32,262.467 parsecs,3.8,-0.6,8.693,6.602,,,TYC 4334-1619-1,USNO-A2 1575-01716354,,HIP 16319
https://server6.sky-map.org/starview?object_type=1&object_id=7298&object_name=HD+1,HD 21473,Eridanus,03h26m11.70s,-41Â°38'13.0",6.32,135.318 parsecs,19.2,26.6,6.392,6.332,,,TYC 7571-1401-1,USNO-A2 0450-01176909,,HIP 16015
https://server6.sky-map.org/starview?object_type=1&object_id=7299&object_name=HD+1,HD 23662,Camelopardalis,03h51m41.80s,+68Â°30'27.0",6.32,251.889 parsecs,16.1,-21.3,6.223,6.289,,,TYC 4327-2216-1,USNO-A2 1575-01830109,,HIP 18067
https://server6.sky-map.org/starview?object_type=1&object_id=7300&object_name=HD+1,HD 25175,Taurus,04h00m36.90s,+17Â°17'48.0",6.32,283.286 parsecs,1.3,-30.6,6.369,6.311,,,TYC 1254-501-1,USNO-A2 1050-01105201,,HIP 18717
https://server6.sky-map.org/starview?object_type=1&object_id=7301&object_name=HD+1,HD 26101,Camelopardalis,04h12m51.60s,+68Â°30'06.0",6.32,118.624 parsecs,-32.5,8.2,7.848,6.458,,,TYC 4328-2576-1,USNO-A2 1575-01947194,,HIP 19673
https://server6.sky-map.org/starview?object_type=1&object_id=7302&object_name=HD+1,48 Tau,Taurus,04h15m46.30s,+15Â°24'02.0",6.32,44.425 parsecs,115,-21.9,6.779,6.346,,,TYC 1251-128-1,USNO-A2 1050-01194852,,HIP 19877
https://server6.sky-map.org/starview?object_type=1&object_id=7303&object_name=HD+1,HD 27855,Camelopardalis,04h27m00.90s,+57Â°35'07.0",6.32,231.481 parsecs,8,-14.4,6.342,6.278,,,TYC 3740-941-1,USNO-A2 1425-05209349,,HIP 20772
https://server6.sky-map.org/starview?object_type=1&object_id=7304&object_name=HD+1,HD 32115,Orion,05h00m39.80s,-02Â°03'56.0",6.32,49.579 parsecs,-12.1,-2.4,6.643,6.341,,,TYC 4754-1468-1,USNO-A2 0825-01263198,,HIP 23296
https://server6.sky-map.org/starview?object_type=1&object_id=7305&object_name=HD+1,HD 33946,Orion,05h13m47.20s,+00Â°33'37.0",6.32,255.102 parsecs,5.5,-18.3,8.213,6.491,,,TYC 99-575-1,USNO-A2 0900-01453265,,HIP 24377
https://server6.sky-map.org/starview?object_type=1&object_id=7306&object_name=HD+1,HD 35407,Orion,05h24m36.20s,+02Â°21'10.0",6.32,375.94 parsecs,1.2,-2.2,6.126,6.275,,,TYC 105-2690-1,USNO-A2 0900-01612296,,HIP 25288
https://server6.sky-map.org/starview?object_type=1&object_id=7307&object_name=HD+1,HD 37501,Dorado,05h34m57.60s,-61Â°10'33.0",6.32,106.724 parsecs,-6.4,-26.6,7.367,6.405,,,TYC 8879-1317-1,USNO-A2 0225-02161037,,HIP 26190
https://server6.sky-map.org/starview?object_type=1&object_id=7308&object_name=HD+1,HD 38885,Columba,05h47m18.60s,-35Â°40'29.0",6.32,156.74 parsecs,-3.5,61.2,7.86,6.419,,,TYC 7069-458-1,USNO-A2 0525-02374142,,HIP 27325
https://server6.sky-map.org/starview?object_type=1&object_id=7309&object_name=HD+1,HD 39866,Auriga,05h56m33.80s,+28Â°56'32.0",6.32,1111.111 parsecs,0.9,-1.8,6.678,6.372,,,TYC 1875-2584-1,USNO-A2 1125-03042288,,HIP 28117
https://server6.sky-map.org/starview?object_type=1&object_id=7310&object_name=HD+1,HD 43819,Orion,06h19m01.80s,+17Â°19'30.0",6.32,193.424 parsecs,-8.2,-3.6,6.151,6.248,,,TYC 1319-2252-1,USNO-A2 1050-03312649,,HIP 30019
https://server6.sky-map.org/starview?object_type=1&object_id=7311&object_name=HD+1,HD 45983,Columba,06h28m42.30s,-41Â°04'28.0",6.32,80.841 parsecs,34.7,16.3,6.772,6.362,,,TYC 7617-1834-1,USNO-A2 0450-02690173,,HIP 30849
https://server6.sky-map.org/starview?object_type=1&object_id=7312&object_name=HD+1,HD 51208,Puppis,06h54m26.70s,-42Â°21'56.0",6.32,418.41 parsecs,-1.6,19.9,9.544,6.609,,,TYC 7636-1316-1,USNO-A2 0450-03116726,,HIP 33189
https://server6.sky-map.org/starview?object_type=1&object_id=7313&object_name=HD+1,HD 56341,Canis Major,07h15m47.50s,-23Â°44'26.0",6.32,279.33 parsecs,-15.5,14.3,6.309,6.331,,,TYC 6537-1508-1,USNO-A2 0600-05492210,,HIP 35132
https://server6.sky-map.org/starview?object_type=1&object_id=7314&object_name=HD+1,HD 56731,Canis Major,07h16m57.20s,-30Â°53'48.0",6.32,147.493 parsecs,6.6,-26.9,6.549,6.32,,,TYC 7103-2654-1,USNO-A2 0525-04557379,,HIP 35241
https://server6.sky-map.org/starview?object_type=1&object_id=7315&object_name=HD+1,HD 63948,Puppis,07h49m28.20s,-44Â°45'07.0",6.32,101.01 parsecs,-40.9,30.3,7.534,6.42,,,TYC 7657-1959-1,USNO-A2 0450-04927494,,HIP 38183
https://server6.sky-map.org/starview?object_type=1&object_id=7316&object_name=HD+1,HD 64287,Puppis,07h51m20.50s,-43Â°05'44.0",6.32,485.437 parsecs,-5.3,5.3,6.11,6.301,,,TYC 7654-688-1,USNO-A2 0450-05030257,,HIP 38355
https://server6.sky-map.org/starview?object_type=1&object_id=7317&object_name=HD+1,HD 66005,Puppis,07h59m12.30s,-49Â°58'36.0",6.32,393.701 parsecs,-1.5,11.3,6.051,6.227,,,TYC 8143-3242-1,USNO-A2 0375-04473990,,HIP 39035
https://server6.sky-map.org/starview?object_type=1&object_id=7318&object_name=HD+1,HD 67725,Monoceros,08h08m56.90s,-11Â°20'23.0",6.32,223.714 parsecs,-15.6,-1.8,6.31,6.305,,,TYC 5421-3138-1,USNO-A2 0750-05825585,,HIP 39898
https://server6.sky-map.org/starview?object_type=1&object_id=7319&object_name=HD+1,HD 67934,Camelopardalis,08h24m32.90s,+82Â°25'51.0",6.32,208.333 parsecs,-19.3,-25.7,6.311,6.278,,,TYC 4546-1243-1,USNO-A2 1650-01285187,,HIP 41208
https://server6.sky-map.org/starview?object_type=1&object_id=7320&object_name=HD+1,HD 69997,Hydra,08h19m15.10s,-10Â°09'57.0",6.32,108.225 parsecs,-43.7,38.5,6.707,6.342,,,TYC 5431-2601-1,USNO-A2 0750-06045620,,HIP 40766
https://server6.sky-map.org/starview?object_type=1&object_id=7321&object_name=HD+1,HD 70946,Puppis,08h23m17.20s,-38Â°17'09.0",6.32,429.185 parsecs,0.7,0.4,8.421,6.502,,,TYC 7661-3766-1,USNO-A2 0450-06685757,,HIP 41107
https://server6.sky-map.org/starview?object_type=1&object_id=7322&object_name=HD+1,HD 71148,Lynx,08h27m36.80s,+45Â°39'11.0",6.32,21.791 parsecs,-20.7,-351.9,7.08,6.39,,,TYC 3415-2484-1,USNO-A2 1350-07390441,,HIP 41484
https://server6.sky-map.org/starview?object_type=1&object_id=7323&object_name=HD+1,φβ Cnc (Phi2 Cancri),Cancer,08h26m46.80s,+26Â°56'04.0",6.32,84.89 parsecs,0,0,6.378,6.207,,,TYC 1944-2324-1,USNO-A2 1125-05627762,,HIP 41404
https://server6.sky-map.org/starview?object_type=1&object_id=7324&object_name=HD+1,HD 72943,Cancer,08h36m07.70s,+15Â°18'49.0",6.32,81.766 parsecs,6.1,-23.6,6.714,6.353,,,TYC 1392-2135-1,USNO-A2 1050-05792487,,HIP 42187
